0.8953488372093024,0.08131377551020409,0.8023255813953488,0.210140306122449,0.7558139534883721,0.14572704081632643,0,0,0,0,0.8488372093023255,0.27455357142857134,0.8488372093023255,0.40338010204081626,0.8023255813953488,0.4677933673469388,0.5697674418604651,0.40338010204081626,0.5232558139534884,0.3389668367346939,0.3372093023255814,0.210140306122449,0.2441860465116279,0.661033163265306,0.6627906976744186,0.40338010204081626,0.5697674418604651,0.4677933673469388,0.5232558139534884,0.7898596938775513,0.8953488372093024,0.08131377551020409,0.8953488372093024,0.08131377551020409,0,0,0.9418604651162791,0.14572704081632643,0.43023255813953487,0.8542729591836733,0.43023255813953487,0.9186862244897959,0.5232558139534884,0.7898596938775513,0.05813953488372093,0.7898596938775513,0.10465116279069768,0.7254464285714286,0.2441860465116279,0.7254464285714286,1
0.043859649122807015,0.2745535714285713,0.14912280701754385,0.21014030612244872,0.18421052631578946,0.40338010204081637,0.2543859649122807,0.4677933673469385,0.2543859649122807,0.5966198979591836,0.14912280701754385,0.08131377551020406,0,0,0,0,0.4649122807017544,0.33896683673469385,0.4649122807017544,0.40338010204081637,0.6052631578947368,0.5966198979591836,0.8157894736842105,0.7254464285714283,0.4649122807017544,0.21014030612244872,0.6403508771929824,0.4677933673469385,0.9210526315789473,0.7254464285714283,0.043859649122807015,0.2745535714285713,0.043859649122807015,0.21014030612244872,0,0,0.043859649122807015,0.14572704081632662,0.9210526315789473,0.8542729591836734,0.956140350877193,0.7898596938775508,0.956140350877193,0.7254464285714283,0.8157894736842105,0.918686224489796,0.7807017543859649,0.8542729591836734,0.8508771929824561,0.7254464285714283,1
0,0,0.4230769230769231,0.8992094861660079,0.5256410256410257,0.8992094861660079,0.782051282051282,0.8193675889328061,0.9358974358974359,0.5798418972332016,0.2692307692307692,0.8992094861660079,0.0641025641025641,0.8193675889328061,0.0641025641025641,0.5798418972332016,0.5256410256410257,0.5798418972332016,0.5769230769230769,0.5798418972332016,0.6282051282051282,0.1007905138339921,0,0,0.47435897435897434,0.49999999999999983,0.3717948717948718,0.1007905138339921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.9,0.12212720470336728,0,0,0,0,0,0,0.8555555555555555,0.0681453768038482,0.6777777777777778,0.17610903260288616,0.5444444444444444,0.2840726884019241,0.8111111111111111,0.3380545163014432,0.8555555555555555,0.39203634420096223,0.6333333333333333,0.6619454836985569,0.8555555555555555,0.769909139497595,0.7666666666666667,0.2840726884019241,0.45555555555555555,0.5,0.23333333333333334,0.7159273115980759,0,0,0,0,0,0,0,0,0.05555555555555555,0.7159273115980759,0.05555555555555555,0.769909139497595,0.18888888888888888,0.8238909673971141,0.8555555555555555,0.9318546231961518,0.8555555555555555,0.9318546231961518,0.9444444444444444,0.769909139497595,1
0.07894736842105263,0.15576005453306074,0.11403508771929824,0.3623040218132242,0.07894736842105263,0.4999999999999999,0.14912280701754385,0.7753919563735513,0.32456140350877194,0.9130879345603272,0.18421052631578946,0.22460804362644848,0.2543859649122807,0.3623040218132242,0.32456140350877194,0.43115201090661215,0.35964912280701755,0.6376959781867758,0.32456140350877194,0.7065439672801633,0.5701754385964912,0.5688479890933879,0.8157894736842105,0.7753919563735513,0.35964912280701755,0.5688479890933879,0.6052631578947368,0.4999999999999999,0.8508771929824561,0.6376959781867758,0.07894736842105263,0.15576005453306074,0.07894736842105263,0.08691206543967278,0.043859649122807015,0.22460804362644848,0,0,0.956140350877193,0.4999999999999999,0.9210526315789473,0.5688479890933879,0.8859649122807017,0.7065439672801633,0.9210526315789473,0.7065439672801633,0.9210526315789473,0.7065439672801633,0.8508771929824561,0.8442399454669393,1
0.5487804878048781,0.1861581920903955,0.45121951219512196,0.1861581920903955,0.4024390243902439,0.07203389830508475,0.4024390243902439,0.12909604519774,0.5975609756097561,0.3573446327683617,0.5,0.24322033898305076,0.6951219512195121,0.3573446327683617,0.9390243902439024,0.3573446327683617,0.2073170731707317,0.3002824858757062,0.25609756097560976,0.24322033898305076,0.35365853658536583,0.3573446327683617,0.45121951219512196,0.5285310734463278,0.2073170731707317,0.4144067796610168,0.4024390243902439,0.5855932203389832,0.15853658536585366,0.7567796610169493,0.5975609756097561,0.12909604519774,0.5975609756097561,0.1861581920903955,0.5487804878048781,0.07203389830508475,0,0,0.2073170731707317,0.9279661016949152,0.2073170731707317,0.8709039548022598,0.06097560975609756,0.7567796610169493,0.6463414634146342,0.5855932203389832,0.5975609756097561,0.6426553672316383,0.45121951219512196,0.5855932203389832,1
0,0,0.5,0.15576005453306058,0.3918918918918919,0.15576005453306058,0.22972972972972974,0.2934560327198366,0.06756756756756757,0.4311520109066121,0.6621621621621622,0.08691206543967282,0.7702702702702703,0.15576005453306058,0.8783783783783784,0.08691206543967282,0.5540540540540541,0.36230402181322413,0.44594594594594594,0.36230402181322413,0.28378378378378377,0.4311520109066121,0.5,0.8442399454669397,0.6081081081081081,0.36230402181322413,0.7162162162162162,0.36230402181322413,0.8243243243243243,0.8442399454669397,0,0,0,0,0,0,0,0,0.9324324324324325,0.7753919563735516,0.9324324324324325,0.7753919563735516,0.7702702702702703,0.9130879345603272,0.44594594594594594,0.9130879345603272,0.44594594594594594,0.9130879345603272,0.6081081081081081,0.9130879345603272,1
0,0,0.06097560975609756,0.7346109175377467,0.10975609756097561,0.8519163763066203,0.35365853658536583,0.7346109175377467,0.5975609756097561,0.7346109175377467,0,0,0,0,0,0,0.15853658536585366,0.1480836236933797,0.10975609756097561,0.2653890824622533,0,0,0.7926829268292683,0.38269454123112684,0.2073170731707317,0.1480836236933797,0.5,0.2653890824622533,0.8414634146341463,0.38269454123112684,0,0,0,0,0,0,0,0,0.9390243902439024,0.6173054587688731,0.9390243902439024,0.49999999999999956,0.8902439024390244,0.2653890824622533,0,0,0,0,0,0,1
0.07627118644067797,0.2745535714285713,0.17796610169491525,0.21014030612244872,0.17796610169491525,0.40338010204081637,0,0,0,0,0.1440677966101695,0.08131377551020406,0,0,0,0,0.4491525423728814,0.33896683673469385,0.4491525423728814,0.40338010204081637,0.6186440677966102,0.5966198979591836,0.788135593220339,0.7254464285714283,0.4491525423728814,0.21014030612244872,0.652542372881356,0.40338010204081637,0.923728813559322,0.6610331632653061,0.0423728813559322,0.33896683673469385,0.0423728813559322,0.2745535714285713,0,0,0.07627118644067797,0.14572704081632662,0.8898305084745762,0.8542729591836734,0.923728813559322,0.7898596938775508,0.9576271186440678,0.6610331632653061,0.788135593220339,0.918686224489796,0.7542372881355932,0.8542729591836734,0.8220338983050848,0.7254464285714283,1
0.8714285714285714,0.21014030612244897,0.7571428571428571,0.2745535714285713,0.6428571428571429,0.1457270408163264,0.4142857142857143,0.21014030612244897,0.3,0.2745535714285713,0.8714285714285714,0.40338010204081615,0.9285714285714286,0.5966198979591836,0.8714285714285714,0.6610331632653061,0.5285714285714286,0.532206632653061,0.4714285714285714,0.4677933673469387,0.4142857142857143,0.4677933673469387,0.18571428571428572,0.6610331632653061,0.5857142857142857,0.5966198979591836,0.5857142857142857,0.5966198979591836,0.3,0.8542729591836734,0.8714285714285714,0.1457270408163264,0.9285714285714286,0.1457270408163264,0.8142857142857143,0.08131377551020406,0,0,0.12857142857142856,0.918686224489796,0.18571428571428572,0.918686224489796,0.24285714285714285,0.8542729591836734,0.12857142857142856,0.7898596938775508,0.07142857142857142,0.7254464285714283,0.12857142857142856,0.7254464285714283,1
